episode,crop,dap,xlai,topwt,water_mm,nitrogen_kg
1500,maize,103,1.8506,10321.71,0,0.0
1500,maize,104,1.7824,10402.11,0,0.0
1500,maize,105,1.7118,10463.21,0,0.0
1500,maize,106,1.6338,10487.51,0,0.0
1500,maize,107,1.5583,10508.76,0,0.0
1500,maize,108,1.4873,10528.1,0,0.0
1500,maize,109,1.4581,10761.04,0,0.0
1500,maize,110,1.4067,10821.89,0,0.0
1500,maize,111,1.3768,10993.76,0,0.0
1500,maize,112,1.3462,11201.66,0,0.0
1500,maize,113,1.3149,11404.39,0,0.0
1500,maize,114,1.2825,11604.65,0,0.0
1500,maize,115,1.2492,11796.11,0,0.0
1500,maize,116,1.2148,11942.97,0,0.0
1500,maize,117,1.1796,12084.45,0,0.0
1500,maize,118,1.1441,12213.43,0,0.0
1500,maize,119,1.1086,12352.68,0,0.0
1500,maize,120,1.0731,12412.81,0,0.0
1500,maize,121,1.0394,12515.07,0,0.0
1500,maize,122,1.0072,12647.45,0,0.0
1500,maize,123,0.9752,12754.04,0,0.0
1500,maize,124,0.9437,12857.5,0,0.0
1500,maize,125,0.9128,12986.93,0,0.0
1500,maize,126,0.8819,13086.53,0,0.0
1500,maize,127,0.8516,13196.49,0,0.0
1500,maize,128,0.8216,13276.48,0,0.0
1500,maize,129,0.7928,13370.06,0,0.0
1500,maize,130,0.7649,13451.28,0,0.0
1500,maize,131,0.7381,13527.53,0,0.0
1500,maize,132,0.7122,13615.52,0,0.0
1500,maize,133,0.6871,13703.27,0,0.0
1500,maize,134,0.6628,13772.12,0,0.0
1500,maize,135,0.6628,13772.12,0,0.0
1500,maize,136,0.6628,13772.12,0,0.0
1500,maize,137,0.0,0.0,0,0.0
2000,maize,0,0.0,0.0,0.0,0.0
2000,maize,0,0.0,0.0,0.0,0.0
2000,maize,0,0.0,0.0,0.0,0.0
2000,maize,0,0.0,0.0,0.0,0.0
2000,maize,0,0.0,0.0,0.0,0.0
2000,maize,0,0.0,0.0,0.0,0.0
2000,maize,0,0.0,0.0,0.0,0.0
2000,maize,0,0.0,0.0,0.0,0.0
2000,maize,0,0.0,0.0,0.0,0.0
2000,maize,0,0.0,0.0,0.0,0.0
2000,maize,0,0.0,0.0,0.0,0.0
2000,maize,0,0.0,0.0,0.0,0.0
2000,maize,0,0.0,0.0,0.0,0.0
2000,maize,0,0.0,0.0,0.0,0.0
2000,maize,0,0.0,0.0,0.0,0.0
2000,maize,0,0.0,0.0,0.0,0.0
2000,maize,0,0.0,0.0,0.0,0.0
2000,maize,0,0.0,0.0,0.0,0.0
2000,maize,0,0.0,0.0,0.0,0.0
2000,maize,0,0.0,0.0,0.0,0.0
2000,maize,0,0.0,0.0,0.0,0.0
2000,maize,0,0.0,0.0,0.0,0.0
2000,maize,0,0.0,0.0,0.0,0.0
2000,maize,0,0.0,0.0,0.0,0.0
2000,maize,0,0.0,0.0,0.0,0.0
2000,maize,0,0.0,0.0,0.0,0.0
2000,maize,0,0.0,0.0,0.0,0.0
2000,maize,0,0.0,0.0,0.0,0.0
2000,maize,1,0.0,0.0,5,0.0
2000,maize,2,0.0,0.0,5,0.0
2000,maize,3,0.0,0.0,5,0.0
2000,maize,4,0.0,0.0,5,0.0
2000,maize,5,0.0,0.0,5,0.0
2000,maize,6,0.0,0.0,5,0.0
2000,maize,7,0.0,0.0,5,0.0
2000,maize,8,0.0,0.0,5,0.0
2000,maize,9,0.0,0.0,5,0.0
2000,maize,10,0.0,0.0,5,0.0
2000,maize,11,0.0,0.0,5,0.0
2000,maize,12,0.0039,28.8,5,0.0
2000,maize,13,0.0074,28.8,5,0.0
2000,maize,14,0.0098,28.8,5,0.0
2000,maize,15,0.0127,28.8,5,0.0
2000,maize,16,0.016,28.8,5,0.0
2000,maize,17,0.0207,28.8,5,0
2000,maize,18,0.0378,28.8,5,5
2000,maize,19,0.0542,30.58,5,10
2000,maize,20,0.0701,36.75,5,40
2000,maize,21,0.0777,39.82,8,40
2000,maize,22,0.0863,43.41,8,0
2000,maize,23,0.1011,49.78,8,10
2000,maize,24,0.1192,57.9,8,0.0
2000,maize,25,0.1402,68.0,8,0.0
2000,maize,26,0.1621,79.48,8,0.0
2000,maize,27,0.1748,87.32,8,0.0
2000,maize,28,0.194,99.27,8,0.0
2000,maize,29,0.2143,112.65,8,0.0
2000,maize,30,0.2344,126.93,8,0.0
2000,maize,31,0.2548,142.44,8,0.0
2000,maize,32,0.2926,169.3,8,0.0
2000,maize,33,0.325,194.95,8,0.0
2000,maize,34,0.3602,224.62,8,0.0
2000,maize,35,0.3622,217.21,8,0.0
2000,maize,36,0.3622,226.04,8,0.0
2000,maize,37,0.3671,237.12,8,40
2000,maize,38,0.373,248.67,8,10
2000,maize,39,0.3826,262.39,8,0
2000,maize,40,0.3905,278.24,8,40
2000,maize,41,0.4758,331.31,8,10
2000,maize,42,0.5383,371.58,8,10
2000,maize,43,0.6199,426.22,8,0
2000,maize,44,0.6912,475.49,8,0.0
2000,maize,45,0.7567,522.05,8,0.0
2000,maize,46,0.8401,583.45,8,0.0
2000,maize,47,0.954,670.72,8,0.0
2000,maize,48,1.0858,777.02,8,0.0
2000,maize,49,1.2132,885.04,8,0.0
2000,maize,50,1.3025,963.74,8,0.0
2000,maize,51,1.3713,1026.12,8,0.0
2000,maize,52,1.4601,1109.43,8,0
2000,maize,53,1.5438,1190.48,8,40
2000,maize,54,1.6475,1294.9,8,0
2000,maize,55,1.7437,1395.63,8,0
2000,maize,56,1.8975,1566.15,10,0
2000,maize,57,2.0257,1722.36,10,0
2000,maize,58,2.1198,1859.82,10,0
2000,maize,59,2.1806,1973.28,10,0.0
2000,maize,60,2.2235,2077.61,10,0.0
2000,maize,61,2.2566,2180.1,10,0.0
2000,maize,62,2.284,2285.13,10,0.0
2000,maize,63,2.3123,2402.49,10,0.0
2000,maize,64,2.3466,2542.73,10,0.0
2000,maize,65,2.3719,2683.25,10,0.0
2000,maize,66,2.3945,2836.07,10,0.0
2000,maize,67,2.4152,3002.71,10,0.0
2000,maize,68,2.5078,3243.9,10,0.0
2000,maize,69,2.521,3419.71,10,0.0
2000,maize,70,2.4952,3543.11,10,0.0
2000,maize,71,2.4562,3650.04,10,0.0
2000,maize,72,2.4162,3763.74,10,0.0
2000,maize,73,2.3745,3879.46,10,0.0
2000,maize,74,2.3257,3976.61,10,0.0
2000,maize,75,2.274,4066.12,10,0.0
2000,maize,76,2.2242,4160.78,10,0.0
2000,maize,77,2.1717,4243.18,10,0.0
2000,maize,78,2.1186,4320.41,10,0.0
2000,maize,79,2.065,4391.86,10,0.0
2000,maize,80,2.0106,4454.98,10,0.0
2000,maize,81,2.011,4613.82,10,0.0
2000,maize,82,2.0396,4832.45,10,0.0
2000,maize,83,2.0804,5083.95,10,0.0
2000,maize,84,2.1186,5325.76,10,0.0
2000,maize,85,2.1524,5556.35,10,0.0
2000,maize,86,2.1863,5796.19,10,0.0
2000,maize,87,2.1603,6007.81,10,0.0
2000,maize,88,2.1347,6205.43,10,0.0
2000,maize,89,2.1091,6459.25,10,0.0
2000,maize,90,2.0839,6714.25,10,0.0
2000,maize,91,2.059,6947.93,0,0.0
2000,maize,92,2.0345,7132.38,0,0.0
2000,maize,93,2.0111,7360.45,0,0.0
2000,maize,94,1.9893,7593.05,0,0.0
2000,maize,95,1.969,7827.96,0,0.0
2000,maize,96,1.9504,8043.4,0,0.0
2000,maize,97,1.9334,8276.43,0,0.0
2000,maize,98,1.9129,8489.14,0,0.0
2000,maize,99,1.8905,8742.51,0,0.0
2000,maize,100,1.8666,8975.55,0,0.0
2000,maize,101,1.8403,9208.58,0,0.0
2000,maize,102,1.8119,9441.62,0,0.0
2000,maize,103,1.7815,9644.87,0,0.0
2000,maize,104,1.7372,9792.67,0,0.0
2000,maize,105,1.6814,9903.79,0,0.0
2000,maize,106,1.6235,9994.59,0,0.0
2000,maize,107,1.5643,10070.66,0,0.0
2000,maize,108,1.5085,10135.98,0,0.0
2000,maize,109,1.4456,10179.43,0,0.0
2000,maize,110,1.3813,10207.73,0,0.0
2000,maize,111,1.3186,10231.35,0,0.0
2000,maize,112,1.2568,10248.27,0,0.0
2000,maize,113,1.1977,10263.89,0,0.0
2000,maize,114,1.1423,10278.44,0,0.0
2000,maize,115,1.1209,10460.4,0,0.0
2000,maize,116,1.0988,10615.41,0,0.0
2000,maize,117,1.0752,10801.13,0,0.0
2000,maize,118,1.0509,10971.95,0,0.0
2000,maize,119,1.0255,11149.05,0,0.0
2000,maize,120,0.9993,11277.18,0,0.0
2000,maize,121,0.9715,11398.64,0,0.0
2000,maize,122,0.9442,11535.04,0,0.0
2000,maize,123,0.9172,11654.99,0,0.0
2000,maize,124,0.8889,11788.45,0,0.0
2000,maize,125,0.8606,11849.7,0,0.0
2000,maize,126,0.8337,11956.53,0,0.0
2000,maize,127,0.8079,12079.91,0,0.0
2000,maize,128,0.7821,12177.82,0,0.0
2000,maize,129,0.7567,12272.21,0,0.0
2000,maize,130,0.7318,12360.19,0,0.0
2000,maize,131,0.7076,12467.84,0,0.0
2000,maize,132,0.6839,12559.9,0,0.0
2000,maize,133,0.6608,12657.58,0,0.0
2000,maize,134,0.6608,12657.58,0,0.0
2000,maize,135,0.6608,12657.58,0,0.0
2000,maize,136,0.6608,12657.58,0,0.0
2000,maize,137,0.0,0.0,0,0.0
2500,maize,0,0.0,0.0,0.0,0.0
2500,maize,0,0.0,0.0,0.0,0.0
2500,maize,0,0.0,0.0,0.0,0.0
2500,maize,0,0.0,0.0,0.0,0.0
2500,maize,0,0.0,0.0,0.0,0.0
2500,maize,0,0.0,0.0,0.0,0.0
2500,maize,0,0.0,0.0,0.0,0.0
2500,maize,0,0.0,0.0,0.0,0.0
2500,maize,0,0.0,0.0,0.0,0.0
2500,maize,0,0.0,0.0,0.0,0.0
2500,maize,0,0.0,0.0,0.0,0.0
2500,maize,0,0.0,0.0,0.0,0.0
2500,maize,0,0.0,0.0,0.0,0.0
2500,maize,0,0.0,0.0,0.0,0.0
2500,maize,0,0.0,0.0,0.0,0.0
2500,maize,0,0.0,0.0,0.0,0.0
2500,maize,0,0.0,0.0,0.0,0.0
2500,maize,0,0.0,0.0,0.0,0.0
2500,maize,0,0.0,0.0,0.0,0.0
2500,maize,0,0.0,0.0,0.0,0.0
2500,maize,0,0.0,0.0,0.0,0.0
2500,maize,0,0.0,0.0,0.0,0.0
2500,maize,0,0.0,0.0,0.0,0.0
2500,maize,0,0.0,0.0,0.0,0.0
2500,maize,0,0.0,0.0,0.0,0.0
2500,maize,0,0.0,0.0,0.0,0.0
2500,maize,0,0.0,0.0,0.0,0.0
2500,maize,0,0.0,0.0,0.0,0.0
2500,maize,1,0.0,0.0,10,0.0
2500,maize,2,0.0,0.0,5,0.0
2500,maize,3,0.0,0.0,5,0.0
2500,maize,4,0.0,0.0,5,0.0
2500,maize,5,0.0,0.0,5,0.0
2500,maize,6,0.0,0.0,5,0.0
2500,maize,7,0.0,0.0,5,0.0
2500,maize,8,0.0,0.0,5,0.0
2500,maize,9,0.0,0.0,5,0.0
2500,maize,10,0.0,0.0,5,0.0
2500,maize,11,0.0,0.0,5,0.0
2500,maize,12,0.0,0.0,5,0.0
2500,maize,13,0.0,0.0,5,0.0
2500,maize,14,0.0021,28.8,5,0.0
2500,maize,15,0.0036,28.8,5,0.0
2500,maize,16,0.0054,28.8,5,0.0
2500,maize,17,0.0071,28.8,5,40
2500,maize,18,0.01,28.8,5,5
2500,maize,19,0.0121,28.8,5,0
2500,maize,20,0.0149,28.8,5,0
2500,maize,21,0.018,28.8,8,10
2500,maize,22,0.031,28.8,8,40
2500,maize,23,0.0462,28.8,8,5
2500,maize,24,0.0635,34.11,8,0.0
2500,maize,25,0.0848,42.78,8,0.0
2500,maize,26,0.1018,50.06,8,0.0
2500,maize,27,0.1128,54.97,8,0.0
2500,maize,28,0.1252,60.66,8,0.0
2500,maize,29,0.0952,63.03,8,0.0
2500,maize,30,0.0785,67.72,8,0.0
2500,maize,31,0.0846,73.7,8,0.0
2500,maize,32,0.0832,80.18,8,0.0
2500,maize,33,0.0932,87.44,8,0.0
2500,maize,34,0.1192,101.81,8,0.0
2500,maize,35,0.1423,115.5,8,0.0
2500,maize,36,0.1704,133.13,8,0.0
2500,maize,37,0.1911,147.65,8,10
2500,maize,38,0.2178,166.85,8,20
2500,maize,39,0.2323,179.81,8,20
2500,maize,40,0.258,200.43,8,5
2500,maize,41,0.3037,228.26,8,40
2500,maize,42,0.3486,237.02,8,20
2500,maize,43,0.4066,271.34,8,10
2500,maize,44,0.4545,300.29,8,0.0
2500,maize,45,0.5236,343.11,8,0.0
2500,maize,46,0.5984,390.79,8,0.0
2500,maize,47,0.6929,457.42,8,0.0
2500,maize,48,0.805,534.99,8,0.0
2500,maize,49,0.9281,624.14,8,0.0
2500,maize,50,1.0271,698.95,8,0.0
2500,maize,51,1.1179,770.03,8,0.0
2500,maize,52,1.2031,839.02,8,0
2500,maize,53,1.2935,914.58,8,10
2500,maize,54,1.399,1006.03,8,5
2500,maize,55,1.5241,1119.34,8,20
2500,maize,56,1.6591,1247.79,10,0
2500,maize,57,1.768,1355.95,10,5
2500,maize,58,1.8703,1468.99,10,5
2500,maize,59,1.9466,1566.55,10,0.0
2500,maize,60,2.0007,1651.08,10,0.0
2500,maize,61,2.0532,1743.9,10,0.0
2500,maize,62,2.1144,1857.1,10,0.0
2500,maize,63,2.1566,1957.34,10,0.0
2500,maize,64,2.1815,2045.91,10,0.0
2500,maize,65,2.2061,2144.25,10,0.0
2500,maize,66,2.2271,2246.99,10,0.0
2500,maize,67,2.2548,2370.95,10,0.0
2500,maize,68,2.2666,2480.67,10,0.0
2500,maize,69,2.2693,2586.31,10,0.0
2500,maize,70,2.2828,2722.14,10,0.0
2500,maize,71,2.2998,2877.72,10,0.0
2500,maize,72,2.3611,3092.04,10,0.0
2500,maize,73,2.3887,3316.77,10,0.0
2500,maize,74,2.3866,3512.64,10,0.0
2500,maize,75,2.3611,3669.41,40,0.0
2500,maize,76,2.3228,3801.69,10,0.0
2500,maize,77,2.2814,3932.26,10,0.0
2500,maize,78,2.233,4040.79,10,0.0
2500,maize,79,2.1829,4142.31,10,0.0
2500,maize,80,2.1319,4237.54,10,0.0
2500,maize,81,2.1429,4446.05,10,0.0
2500,maize,82,2.1826,4712.64,10,0.0
2500,maize,83,2.2201,4956.44,10,0.0
2500,maize,84,2.267,5241.75,10,0.0
2500,maize,85,2.3139,5534.93,10,0.0
2500,maize,86,2.2874,5816.62,10,0.0
2500,maize,87,2.2602,6064.44,10,0.0
2500,maize,88,2.2324,6313.22,10,0.0
2500,maize,89,2.205,6571.82,10,0.0
2500,maize,90,2.1782,6815.84,10,0.0
2500,maize,91,2.1521,7071.28,0,0.0
2500,maize,92,2.127,7265.48,0,0.0
2500,maize,93,2.1031,7460.36,0,0.0
2500,maize,94,2.0806,7639.01,0,0.0
2500,maize,95,2.0598,7806.63,0,0.0
2500,maize,96,2.0406,7974.85,0,0.0
2500,maize,97,2.0233,8205.97,0,0.0
2500,maize,98,2.0026,8437.1,0,0.0
2500,maize,99,1.9799,8668.22,0,0.0
2500,maize,100,1.9553,8882.24,0,0.0
2500,maize,101,1.929,9108.47,0,0.0
2500,maize,102,1.9008,9339.59,0,0.0
2500,maize,103,1.8704,9570.71,0,0.0
2500,maize,104,1.8379,9797.92,0,0.0
2500,maize,105,1.8031,10012.47,0,0.0
2500,maize,106,1.7601,10170.44,0,0.0
2500,maize,107,1.7051,10287.36,0,0.0
2500,maize,108,1.6561,10385.37,0,0.0
2500,maize,109,1.6185,10528.83,0,0.0
2500,maize,110,1.5808,10717.62,0,0.0
2500,maize,111,1.5423,10883.31,0,0.0
2500,maize,112,1.5029,11056.96,0,0.0
2500,maize,113,1.4631,11259.41,0,0.0
2500,maize,114,1.423,11443.47,0,0.0
2500,maize,115,1.3828,11607.73,0,0.0
2500,maize,116,1.3429,11759.15,0,0.0
2500,maize,117,1.3034,11916.75,0,0.0
2500,maize,118,1.2642,12044.76,0,0.0
2500,maize,119,1.2249,12189.19,0,0.0
2500,maize,120,1.1869,12325.64,0,0.0
2500,maize,121,1.1493,12467.89,0,0.0
2500,maize,122,1.1108,12599.06,0,0.0
2500,maize,123,1.0722,12721.11,0,0.0
2500,maize,124,1.0337,12840.61,0,0.0
2500,maize,125,0.9955,12926.09,0,0.0
2500,maize,126,0.9578,13023.66,0,0.0
2500,maize,127,0.9209,13095.26,0,0.0
2500,maize,128,0.8849,13186.58,0,0.0
2500,maize,129,0.8504,13272.4,0,0.0
2500,maize,130,0.8174,13268.32,0,0.0
2500,maize,131,0.7874,13350.08,0,0.0
2500,maize,132,0.7588,13441.18,0,0.0
2500,maize,133,0.731,13527.44,0,0.0
2500,maize,134,0.731,13527.44,0,0.0
2500,maize,135,0.731,13527.44,0,0.0
2500,maize,136,0.0,0.0,0,0.0
3000,maize,0,0.0,0.0,0.0,0.0
3000,maize,0,0.0,0.0,0.0,0.0
3000,maize,0,0.0,0.0,0.0,0.0
3000,maize,0,0.0,0.0,0.0,0.0
3000,maize,0,0.0,0.0,0.0,0.0
3000,maize,0,0.0,0.0,0.0,0.0
3000,maize,0,0.0,0.0,0.0,0.0
3000,maize,0,0.0,0.0,0.0,0.0
3000,maize,0,0.0,0.0,0.0,0.0
3000,maize,0,0.0,0.0,0.0,0.0
3000,maize,0,0.0,0.0,0.0,0.0
3000,maize,0,0.0,0.0,0.0,0.0
3000,maize,0,0.0,0.0,0.0,0.0
3000,maize,0,0.0,0.0,0.0,0.0
3000,maize,0,0.0,0.0,0.0,0.0
3000,maize,0,0.0,0.0,0.0,0.0
3000,maize,0,0.0,0.0,0.0,0.0
3000,maize,0,0.0,0.0,0.0,0.0
3000,maize,0,0.0,0.0,0.0,0.0
3000,maize,0,0.0,0.0,0.0,0.0
3000,maize,0,0.0,0.0,0.0,0.0
3000,maize,0,0.0,0.0,0.0,0.0
3000,maize,0,0.0,0.0,0.0,0.0
3000,maize,0,0.0,0.0,0.0,0.0
3000,maize,0,0.0,0.0,0.0,0.0
3000,maize,0,0.0,0.0,0.0,0.0
3000,maize,0,0.0,0.0,0.0,0.0
3000,maize,0,0.0,0.0,0.0,0.0
3000,maize,1,0.0,0.0,5,0.0
3000,maize,2,0.0,0.0,5,0.0
3000,maize,3,0.0,0.0,5,0.0
3000,maize,4,0.0,0.0,5,0.0
3000,maize,5,0.0,0.0,5,0.0
3000,maize,6,0.0,0.0,5,0.0
3000,maize,7,0.0,0.0,5,0.0
3000,maize,8,0.0,0.0,5,0.0
3000,maize,9,0.0,0.0,5,0.0
3000,maize,10,0.002,28.8,5,0.0
3000,maize,11,0.0032,28.8,5,0.0
3000,maize,12,0.0028,28.8,5,0.0
3000,maize,13,0.0052,28.8,5,0.0
3000,maize,14,0.007,28.8,5,0.0
3000,maize,15,0.0101,28.8,5,0.0
3000,maize,16,0.0142,28.8,5,0.0
3000,maize,17,0.0202,28.8,5,20
3000,maize,18,0.0389,28.8,5,10
3000,maize,19,0.0606,33.17,5,20
3000,maize,20,0.0814,41.37,5,20
3000,maize,21,0.1063,52.07,8,20
3000,maize,22,0.1276,61.82,8,10
3000,maize,23,0.1486,72.14,8,20
3000,maize,24,0.1766,86.89,8,0.0
3000,maize,25,0.2097,105.49,8,0.0
3000,maize,26,0.2585,134.56,8,0.0
3000,maize,27,0.3043,164.82,8,0.0
3000,maize,28,0.3523,199.66,8,0.0
3000,maize,29,0.3995,219.53,8,0.0
3000,maize,30,0.4008,229.15,8,0.0
3000,maize,31,0.4054,241.07,8,0.0
3000,maize,32,0.4108,253.45,8,0.0
3000,maize,33,0.415,265.19,8,0.0
3000,maize,34,0.4189,277.1,8,0.0
3000,maize,35,0.4198,290.55,8,0.0
3000,maize,36,0.4209,301.2,8,0.0
3000,maize,37,0.4135,306.38,8,10
3000,maize,38,0.4171,318.46,8,5
3000,maize,39,0.4203,330.4,8,20
3000,maize,40,0.4248,343.65,8,0
3000,maize,41,0.4982,392.72,8,20
3000,maize,42,0.584,452.57,8,20
3000,maize,43,0.6496,499.89,8,20
3000,maize,44,0.7149,548.4,8,0.0
3000,maize,45,0.8272,635.38,8,0.0
3000,maize,46,0.9152,706.42,8,0.0
3000,maize,47,1.0027,779.68,8,0.0
3000,maize,48,1.137,898.1,8,0.0
3000,maize,49,1.2313,984.84,8,0.0
3000,maize,50,1.3135,1063.26,10,0.0
3000,maize,51,1.4537,1204.2,8,0.0
3000,maize,52,1.5731,1330.44,8,20
3000,maize,53,1.7181,1493.11,8,20
3000,maize,54,1.8559,1656.78,8,5
3000,maize,55,2.0004,1838.84,8,10
3000,maize,56,2.1022,1982.44,10,0
3000,maize,57,2.2043,2149.48,10,0
3000,maize,58,2.2914,2315.04,10,10
3000,maize,59,2.3357,2434.94,10,0.0
3000,maize,60,2.3741,2562.68,10,0.0
3000,maize,61,2.4079,2696.98,10,0.0
3000,maize,62,2.4411,2845.73,10,0.0
3000,maize,63,2.4732,3009.67,10,0.0
3000,maize,64,2.5002,3182.29,10,0.0
3000,maize,65,2.581,3445.75,10,0.0
3000,maize,66,2.6046,3655.76,10,0.0
3000,maize,67,2.6023,3846.44,10,0.0
3000,maize,68,2.5911,4043.4,10,0.0
3000,maize,69,2.5647,4213.74,10,0.0
3000,maize,70,2.5272,4360.63,10,0.0
3000,maize,71,2.4839,4494.62,10,0.0
3000,maize,72,2.4359,4614.01,10,0.0
3000,maize,73,2.3884,4735.28,10,0.0
3000,maize,74,2.3446,4866.82,10,0.0
3000,maize,75,2.3011,4995.61,10,0.0
3000,maize,76,2.2581,5123.29,10,0.0
3000,maize,77,2.2199,5265.9,10,0.0
3000,maize,78,2.1868,5424.14,10,0.0
3000,maize,79,2.1167,5583.99,10,0.0
3000,maize,80,2.0498,5739.16,10,0.0
3000,maize,81,2.0182,5965.63,10,0.0
3000,maize,82,2.0003,6193.29,10,0.0
3000,maize,83,1.9883,6438.57,10,0.0
3000,maize,84,1.9796,6695.16,10,0.0
3000,maize,85,1.9732,6942.78,10,0.0
3000,maize,86,1.9687,7182.08,10,0.0
3000,maize,87,1.9663,7419.95,10,0.0
3000,maize,88,1.9663,7654.64,10,0.0
3000,maize,89,1.9663,7886.95,10,0.0
3000,maize,90,1.9657,8119.25,10,0.0
3000,maize,91,1.9619,8351.56,0,0.0
3000,maize,92,1.9549,8583.87,0,0.0
3000,maize,93,1.945,8816.18,0,0.0
3000,maize,94,1.932,9048.48,0,0.0
3000,maize,95,1.916,9280.79,0,0.0
3000,maize,96,1.8972,9513.1,0,0.0
3000,maize,97,1.8758,9745.41,0,0.0
3000,maize,98,1.8515,9973.01,0,0.0
3000,maize,99,1.8243,10198.15,0,0.0
3000,maize,100,1.7946,10415.05,0,0.0
3000,maize,101,1.7624,10621.58,0,0.0
3000,maize,102,1.7283,10837.11,0,0.0
3000,maize,103,1.6927,11079.61,0,0.0
3000,maize,104,1.6557,11317.71,0,0.0
3000,maize,105,1.6168,11551.86,0,0.0
3000,maize,106,1.5764,11742.28,0,0.0
3000,maize,107,1.5345,11917.18,0,0.0
3000,maize,108,1.4919,12084.78,0,0.0
3000,maize,109,1.4491,12268.96,0,0.0
3000,maize,110,1.407,12416.41,0,0.0
3000,maize,111,1.3651,12554.05,0,0.0
3000,maize,112,1.3228,12711.76,0,0.0
3000,maize,113,1.2814,12841.68,0,0.0
3000,maize,114,1.2403,12995.89,0,0.0
3000,maize,115,1.2004,13138.8,0,0.0
3000,maize,116,1.1606,13258.19,0,0.0
3000,maize,117,1.1214,13352.54,0,0.0
3000,maize,118,1.0839,13483.33,0,0.0
3000,maize,119,1.0466,13603.11,0,0.0
3000,maize,120,1.0092,13714.07,0,0.0
3000,maize,121,0.9719,13823.92,0,0.0
3000,maize,122,0.9349,13927.4,0,0.0
3000,maize,123,0.8983,14018.19,0,0.0
3000,maize,124,0.8622,14102.74,0,0.0
3000,maize,125,0.8268,14178.81,0,0.0
3000,maize,126,0.7925,14182.36,0,0.0
3000,maize,127,0.7925,14182.36,0,0.0
3000,maize,128,0.7925,14182.36,0,0.0
3000,maize,129,0.7925,14182.36,0,0.0
3000,maize,130,0.0,0.0,0,0.0
3500,maize,0,0.0,0.0,0.0,0.0
3500,maize,0,0.0,0.0,0.0,0.0
3500,maize,0,0.0,0.0,0.0,0.0
3500,maize,0,0.0,0.0,0.0,0.0
3500,maize,0,0.0,0.0,0.0,0.0
3500,maize,0,0.0,0.0,0.0,0.0
3500,maize,0,0.0,0.0,0.0,0.0
3500,maize,0,0.0,0.0,0.0,0.0
3500,maize,0,0.0,0.0,0.0,0.0
3500,maize,0,0.0,0.0,0.0,0.0
3500,maize,0,0.0,0.0,0.0,0.0
3500,maize,0,0.0,0.0,0.0,0.0
3500,maize,0,0.0,0.0,0.0,0.0
3500,maize,0,0.0,0.0,0.0,0.0
3500,maize,0,0.0,0.0,0.0,0.0
3500,maize,0,0.0,0.0,0.0,0.0
3500,maize,0,0.0,0.0,0.0,0.0
3500,maize,0,0.0,0.0,0.0,0.0
3500,maize,0,0.0,0.0,0.0,0.0
3500,maize,0,0.0,0.0,0.0,0.0
3500,maize,0,0.0,0.0,0.0,0.0
3500,maize,0,0.0,0.0,0.0,0.0
3500,maize,0,0.0,0.0,0.0,0.0
3500,maize,0,0.0,0.0,0.0,0.0
3500,maize,0,0.0,0.0,0.0,0.0
3500,maize,0,0.0,0.0,0.0,0.0
3500,maize,0,0.0,0.0,0.0,0.0
3500,maize,0,0.0,0.0,0.0,0.0
3500,maize,1,0.0,0.0,5,0.0
3500,maize,2,0.0,0.0,5,0.0
3500,maize,3,0.0,0.0,5,0.0
3500,maize,4,0.0,0.0,5,0.0
3500,maize,5,0.0,0.0,5,0.0
3500,maize,6,0.0,0.0,5,0.0
3500,maize,7,0.0,0.0,5,0.0
3500,maize,8,0.0,0.0,5,0.0
3500,maize,9,0.0,0.0,5,0.0
3500,maize,10,0.0,0.0,5,0.0
3500,maize,11,0.0,0.0,5,0.0
3500,maize,12,0.0027,28.8,5,0.0
3500,maize,13,0.0051,28.8,5,0.0
3500,maize,14,0.0087,28.8,5,0.0
3500,maize,15,0.0126,28.8,5,0.0
3500,maize,16,0.0175,28.8,5,0.0
3500,maize,17,0.0378,28.8,5,20
3500,maize,18,0.0577,31.88,5,10
3500,maize,19,0.078,39.95,5,40
3500,maize,20,0.0987,48.7,5,20
3500,maize,21,0.1237,59.96,8,0
3500,maize,22,0.1594,77.11,8,0
3500,maize,23,0.1891,92.16,8,0
3500,maize,24,0.2168,107.81,8,0.0
3500,maize,25,0.2489,127.2,8,0.0
3500,maize,26,0.2975,157.79,8,0.0
3500,maize,27,0.3549,182.0,8,0.0
3500,maize,28,0.373,198.77,8,0.0
3500,maize,29,0.384,212.94,8,0.0
3500,maize,30,0.3896,224.38,8,0.0
3500,maize,31,0.3989,238.08,8,0.0
3500,maize,32,0.4169,257.2,8,0.0
3500,maize,33,0.4344,279.66,8,0.0
3500,maize,34,0.4519,300.27,8,0.0
3500,maize,35,0.461,316.87,8,0.0
3500,maize,36,0.4719,335.83,8,0.0
3500,maize,37,0.4823,355.47,8,0
3500,maize,38,0.5077,387.2,8,0
3500,maize,39,0.5273,416.5,8,0
3500,maize,40,0.5334,437.03,8,0
3500,maize,41,0.6687,545.41,8,10
3500,maize,42,0.7771,637.49,8,20
3500,maize,43,0.9019,750.08,8,0
3500,maize,44,1.0369,879.92,8,0.0
3500,maize,45,1.203,1052.04,10,0.0
3500,maize,46,1.3472,1213.24,8,0.0
3500,maize,47,1.5278,1431.63,8,0.0
3500,maize,48,1.6966,1652.0,8,0.0
3500,maize,49,1.8529,1870.7,8,0.0
3500,maize,50,1.9518,2015.68,8,0.0
